Pooling Layers,Max RF,Highest Internal Layer Parameters,Conv Layers,RF25 Layer Name,Family,Origin,Architecture,MAX RF,Attention Layers,Parameters,Recurrent Layers,Model,Layers,Crop Percentage,Dense Layers,Output Features,RF25 Layer Number,Bottlenecks,Last Layer Parameters,First Layer Parameters,Lowest Internal Layer Parameters,Training Dataset,Residual Blocks,Normalization Layers,Has Convolutional Layers,Has Residual Blocks,Has Dense Layers,Has Bottlenecks,Has Recurrent Layers,Has Skip Connections,Has Attention Layers,Tokenized,Transformer,Has ReLU,Has GeLU,Other,Year Made,Learning Type,Primary Application,Key Distinguishing Feature,Pooling Type
0.0,,21302856.0,1.0,,relpos,timm,vit_relpos_small_patch16_224,,13.0,21.98392,0.0,vit_relpos_small_patch16_224,32.0,0.9,73.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",ViT architecture with Relative Position Embeddings,Average
0.0,,21293568.0,1.0,,vit,timm,vit_small_patch8_224_dino,,13.0,21.670272,0.0,vit_small_patch8_224_dino,22.6,0.9,48.0,384,,0.0,0.0,74112.0,768.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,21293568.0,1.0,,vit,timm,vit_small_patch16_224,,13.0,22.050664,0.0,vit_small_patch16_224,22.6,0.9,49.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,21293568.0,1.0,,vit,timm,vit_small_patch16_224_dino,,13.0,21.665664,0.0,vit_small_patch16_224_dino,22.6,0.9,48.0,384,,0.0,0.0,295296.0,768.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,21293568.0,1.0,,vit,timm,vit_small_patch16_224_in21k,,13.0,30.075219,0.0,vit_small_patch16_224_in21k,22.6,0.9,49.0,21843,,0.0,8409555.0,295296.0,768.0,ImageNet-21K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,21293568.0,1.0,,vit,timm,vit_small_patch16_384,,13.0,22.196584,0.0,vit_small_patch16_384,22.6,1.0,49.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,21293568.0,1.0,,vit,timm,vit_small_patch32_224,,13.0,22.878952,0.0,vit_small_patch32_224,22.6,0.9,49.0,1000,,0.0,385000.0,1180032.0,768.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,21293568.0,1.0,,vit,timm,vit_small_patch32_224_in21k,,13.0,30.903507,0.0,vit_small_patch32_224_in21k,22.6,0.9,49.0,21843,,0.0,8409555.0,1180032.0,768.0,ImageNet-21K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,21293568.0,1.0,,vit,timm,vit_small_patch32_384,,13.0,22.915432,0.0,vit_small_patch32_384,22.6,1.0,49.0,1000,,0.0,385000.0,1180032.0,768.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,21293568.0,30.0,,vit,timm,vit_small_r26_s32_224,,13.0,36.431912,0.0,vit_small_r26_s32_224,38.8,0.9,49.0,1000,,8.0,385000.0,14732992.0,768.0,ImageNet-1K,8.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,21293568.0,30.0,,vit,timm,vit_small_r26_s32_224_in21k,,13.0,44.456467,0.0,vit_small_r26_s32_224_in21k,38.8,0.9,49.0,21843,,8.0,8409555.0,14732992.0,768.0,ImageNet-21K,8.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,21293568.0,30.0,,vit,timm,vit_small_r26_s32_384,,13.0,36.468392,0.0,vit_small_r26_s32_384,38.8,1.0,49.0,1000,,8.0,385000.0,14732992.0,768.0,ImageNet-1K,8.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,37822464.0,1.0,,relpos,timm,vit_srelpos_medium_patch16_224,,13.0,38.735856,0.0,vit_srelpos_medium_patch16_224,23.2,0.9,51.0,1000,,0.0,513000.0,393728.0,1024.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",ViT architecture with Relative Position Embeddings,Average
0.0,,21288960.0,1.0,,relpos,timm,vit_srelpos_small_patch16_224,,13.0,21.973486,0.0,vit_srelpos_small_patch16_224,23.2,0.9,51.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",ViT architecture with Relative Position Embeddings,Average
0.0,,5338368.0,1.0,,vit,timm,vit_tiny_patch16_224,,13.0,5.717416,0.0,vit_tiny_patch16_224,22.6,0.9,49.0,1000,,0.0,193000.0,147648.0,384.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,5338368.0,1.0,,vit,timm,vit_tiny_patch16_224_in21k,,13.0,9.740115,0.0,vit_tiny_patch16_224_in21k,22.6,0.9,49.0,21843,,0.0,4215699.0,147648.0,384.0,ImageNet-21K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,5338368.0,1.0,,vit,timm,vit_tiny_patch16_384,,13.0,5.790376,0.0,vit_tiny_patch16_384,22.6,1.0,49.0,1000,,0.0,193000.0,147648.0,384.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,5338368.0,2.0,,vit,timm,vit_tiny_r_s16_p8_224,,13.0,6.337704,0.0,vit_tiny_r_s16_p8_224,23.1,0.9,49.0,1000,,0.0,193000.0,796160.0,384.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,5338368.0,2.0,,vit,timm,vit_tiny_r_s16_p8_224_in21k,,13.0,10.360403,0.0,vit_tiny_r_s16_p8_224_in21k,23.1,0.9,49.0,21843,,0.0,4215699.0,796160.0,384.0,ImageNet-21K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,5338368.0,2.0,,vit,timm,vit_tiny_r_s16_p8_384,,13.0,6.355944,0.0,vit_tiny_r_s16_p8_384,23.1,1.0,49.0,1000,,0.0,193000.0,796160.0,384.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
4.0,,22549272.0,5.0,,volo,timm,volo_d1_224,,34.0,26.63204,0.0,volo_d1_224,33.9,0.96,88.0,1000,,0.0,385000.0,280320.0,768.0,ImageNet-1K,0.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
4.0,,22549272.0,5.0,,volo,timm,volo_d1_384,,34.0,26.77796,0.0,volo_d1_384,33.9,1.0,88.0,1000,,0.0,385000.0,280320.0,768.0,ImageNet-1K,0.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
6.0,,51952432.0,5.0,,volo,timm,volo_d2_224,,44.0,58.678336,0.0,volo_d2_224,43.5,0.96,114.0,1000,,0.0,513000.0,345920.0,1024.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
6.0,,51952432.0,5.0,,volo,timm,volo_d2_384,,44.0,58.872896,0.0,volo_d2_384,43.5,1.0,114.0,1000,,0.0,513000.0,345920.0,1024.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
8.0,,79599168.0,5.0,,volo,timm,volo_d3_224,,66.0,86.325072,0.0,volo_d3_224,62.1,0.96,164.0,1000,,0.0,513000.0,345920.0,1024.0,ImageNet-1K,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
8.0,,79599168.0,5.0,,volo,timm,volo_d3_448,,66.0,86.626128,0.0,volo_d3_448,62.1,1.0,164.0,1000,,0.0,513000.0,345920.0,1024.0,ImageNet-1K,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
8.0,,178983264.0,5.0,,volo,timm,volo_d4_224,,66.0,192.96152,0.0,volo_d4_224,62.1,0.96,164.0,1000,,0.0,769000.0,477120.0,1536.0,ImageNet-1K,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
8.0,,178983264.0,5.0,,volo,timm,volo_d4_448,,66.0,193.413104,0.0,volo_d4_448,62.1,1.15,164.0,1000,,0.0,769000.0,477120.0,1536.0,ImageNet-1K,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
12.0,,278492304.0,5.0,,volo,timm,volo_d5_224,,86.0,295.455584,0.0,volo_d5_224,81.3,0.96,216.0,1000,,0.0,769000.0,1101312.0,1536.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
12.0,,278492304.0,5.0,,volo,timm,volo_d5_448,,86.0,295.907168,0.0,volo_d5_448,81.3,1.15,216.0,1000,,0.0,769000.0,1101312.0,1536.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
12.0,,278492304.0,5.0,,volo,timm,volo_d5_512,,86.0,296.091488,0.0,volo_d5_512,81.3,1.15,216.0,1000,,0.0,769000.0,1101312.0,1536.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Image Segmentation",Outlook Attention Mechanism,Average
1.0,,41971712.0,53.0,,resnet,timm,wide_resnet50_2,,0.0,68.88324,0.0,wide_resnet50_2,21.7,0.875,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,78739456.0,104.0,,resnet,timm,wide_resnet101_2,,0.0,126.886696,0.0,wide_resnet101_2,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
4.0,,3159552.0,74.0,,xception,timm,xception,,0.0,22.855952,0.0,xception,21.6,0.8975,1.0,1000,,0.0,2049000.0,864.0,64.0,ImageNet-1K,0.0,40.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Depthwise Separable Convolutions,"Max, Average"
0.0,,24896800.0,84.0,,xception,timm,xception41,,0.0,26.96956,0.0,xception41,37.5,0.903,1.0,1000,,0.0,2049000.0,19488.0,24896800.0,ImageNet-1K,0.0,84.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Depthwise Separable Convolutions,"Max, Average"
0.0,,24785952.0,84.0,,xception,timm,xception41p,,0.0,26.907752,0.0,xception41p,30.2,0.94,1.0,1000,,0.0,2049000.0,19360.0,24785952.0,ImageNet-1K,0.0,40.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Depthwise Separable Convolutions,"Max, Average"
0.0,,37843552.0,132.0,,xception,timm,xception65,,0.0,39.916312,0.0,xception65,58.3,0.94,1.0,1000,,0.0,2049000.0,19488.0,37843552.0,ImageNet-1K,0.0,132.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Depthwise Separable Convolutions,"Max, Average"
0.0,,37662816.0,132.0,,xception,timm,xception65p,,0.0,39.81956,0.0,xception65p,47.8,0.94,1.0,1000,,0.0,2049000.0,19360.0,37662816.0,ImageNet-1K,0.0,64.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Depthwise Separable Convolutions,"Max, Average"
0.0,,40264008.0,146.0,,xception,timm,xception71,,0.0,42.338736,0.0,xception71,64.5,0.903,1.0,1000,,0.0,2049000.0,19488.0,40264008.0,ImageNet-1K,0.0,146.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Depthwise Separable Convolutions,"Max, Average"
0.0,,170551296.0,52.0,,xcit,timm,xcit_large_24_p8_224,,2.0,188.932648,0.0,xcit_large_24_p8_224,55.9,1.0,109.0,1000,,0.0,769000.0,3325632.0,1536.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,170551296.0,52.0,,xcit,timm,xcit_large_24_p8_224_dist,,2.0,188.932648,0.0,xcit_large_24_p8_224_dist,55.9,1.0,109.0,1000,,0.0,769000.0,3325632.0,1536.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,170551296.0,52.0,,xcit,timm,xcit_large_24_p8_384_dist,,2.0,188.932648,0.0,xcit_large_24_p8_384_dist,55.9,1.0,109.0,1000,,0.0,769000.0,3325632.0,1536.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,170551296.0,53.0,,xcit,timm,xcit_large_24_p16_224,,2.0,189.096136,0.0,xcit_large_24_p16_224,56.3,1.0,109.0,1000,,0.0,769000.0,3489120.0,1536.0,ImageNet-1K,0.0,105.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,170551296.0,53.0,,xcit,timm,xcit_large_24_p16_224_dist,,2.0,189.096136,0.0,xcit_large_24_p16_224_dist,56.3,1.0,109.0,1000,,0.0,769000.0,3489120.0,1536.0,ImageNet-1K,0.0,105.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,170551296.0,53.0,,xcit,timm,xcit_large_24_p16_384_dist,,2.0,189.096136,0.0,xcit_large_24_p16_384_dist,56.3,1.0,109.0,1000,,0.0,769000.0,3489120.0,1536.0,ImageNet-1K,0.0,105.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,75952128.0,52.0,,xcit,timm,xcit_medium_24_p8_224,,2.0,84.323624,0.0,xcit_medium_24_p8_224,55.9,1.0,109.0,1000,,0.0,513000.0,1479808.0,1024.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,75952128.0,52.0,,xcit,timm,xcit_medium_24_p8_224_dist,,2.0,84.323624,0.0,xcit_medium_24_p8_224_dist,55.9,1.0,109.0,1000,,0.0,513000.0,1479808.0,1024.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,75952128.0,52.0,,xcit,timm,xcit_medium_24_p8_384_dist,,2.0,84.323624,0.0,xcit_medium_24_p8_384_dist,55.9,1.0,109.0,1000,,0.0,513000.0,1479808.0,1024.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,75952128.0,53.0,,xcit,timm,xcit_medium_24_p16_224,,2.0,84.395752,0.0,xcit_medium_24_p16_224,56.3,1.0,109.0,1000,,0.0,513000.0,1551936.0,1024.0,ImageNet-1K,0.0,105.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,75952128.0,53.0,,xcit,timm,xcit_medium_24_p16_384_dist,,2.0,84.395752,0.0,xcit_medium_24_p16_384_dist,56.3,1.0,109.0,1000,,0.0,513000.0,1551936.0,1024.0,ImageNet-1K,0.0,105.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,2416128.0,28.0,,xcit,timm,xcit_nano_12_p8_224,,2.0,3.049016,0.0,xcit_nano_12_p8_224,30.7,1.0,61.0,1000,,0.0,129000.0,93472.0,256.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,2416128.0,28.0,,xcit,timm,xcit_nano_12_p8_224_dist,,2.0,3.049016,0.0,xcit_nano_12_p8_224_dist,30.7,1.0,61.0,1000,,0.0,129000.0,93472.0,256.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,2416128.0,28.0,,xcit,timm,xcit_nano_12_p8_384_dist,,2.0,3.049016,0.0,xcit_nano_12_p8_384_dist,30.7,1.0,61.0,1000,,0.0,129000.0,93472.0,256.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,2416128.0,29.0,,xcit,timm,xcit_nano_12_p16_224,,2.0,3.053224,0.0,xcit_nano_12_p16_224,31.1,1.0,61.0,1000,,0.0,129000.0,97680.0,256.0,ImageNet-1K,0.0,57.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,2416128.0,29.0,,xcit,timm,xcit_nano_12_p16_224_dist,,2.0,3.053224,0.0,xcit_nano_12_p16_224_dist,31.1,1.0,61.0,1000,,0.0,129000.0,97680.0,256.0,ImageNet-1K,0.0,57.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,2416128.0,29.0,,xcit,timm,xcit_nano_12_p16_384_dist,,2.0,3.053224,0.0,xcit_nano_12_p16_384_dist,31.1,1.0,61.0,1000,,0.0,129000.0,97680.0,256.0,ImageNet-1K,0.0,57.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,21404160.0,28.0,,xcit,timm,xcit_small_12_p8_224,,2.0,26.213032,0.0,xcit_small_12_p8_224,30.7,1.0,61.0,1000,,0.0,385000.0,833376.0,768.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,21404160.0,28.0,,xcit,timm,xcit_small_12_p8_224_dist,,2.0,26.213032,0.0,xcit_small_12_p8_224_dist,30.7,1.0,61.0,1000,,0.0,385000.0,833376.0,768.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,21404160.0,28.0,,xcit,timm,xcit_small_12_p8_384_dist,,2.0,26.213032,0.0,xcit_small_12_p8_384_dist,30.7,1.0,61.0,1000,,0.0,385000.0,833376.0,768.0,ImageNet-1K,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,21404160.0,29.0,,xcit,timm,xcit_small_12_p16_224,,2.0,26.253304,0.0,xcit_small_12_p16_224,31.1,1.0,61.0,1000,,0.0,385000.0,873648.0,768.0,ImageNet-1K,0.0,57.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,21404160.0,29.0,,xcit,timm,xcit_small_12_p16_224_dist,,2.0,26.253304,0.0,xcit_small_12_p16_224_dist,31.1,1.0,61.0,1000,,0.0,385000.0,873648.0,768.0,ImageNet-1K,0.0,57.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,21404160.0,29.0,,xcit,timm,xcit_small_12_p16_384_dist,,2.0,26.253304,0.0,xcit_small_12_p16_384_dist,31.1,1.0,61.0,1000,,0.0,385000.0,873648.0,768.0,ImageNet-1K,0.0,57.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,42808320.0,52.0,,xcit,timm,xcit_small_24_p8_224,,2.0,47.631112,0.0,xcit_small_24_p8_224,55.9,1.0,109.0,1000,,0.0,385000.0,833376.0,768.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,42808320.0,52.0,,xcit,timm,xcit_small_24_p8_224_dist,,2.0,47.631112,0.0,xcit_small_24_p8_224_dist,55.9,1.0,109.0,1000,,0.0,385000.0,833376.0,768.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
0.0,,42808320.0,52.0,,xcit,timm,xcit_small_24_p8_384_dist,,2.0,47.631112,0.0,xcit_small_24_p8_384_dist,55.9,1.0,109.0,1000,,0.0,385000.0,833376.0,768.0,ImageNet-1K,0.0,104.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Self-Supervised,"Image Classification, Object Detection, Image Segmentation",Feature Cross-Covariance Self-Attention Transformer,"Average, Class Token"
